"Id","MSSubClass","MSZoning.C (all)","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Street.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.AllPub","Utilities.NoSeWa","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Artery","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.ClyTile","RoofMatl.CompShg","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar&Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.AsphShn","Exterior2nd.Brk Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","Exterior2nd.Wd Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Ex","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.Po","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating.Floor","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageYrBlt","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Ex","GarageQual.Fa","GarageQual.Gd","GarageQual.Po","GarageQual.TA","GarageCond.Ex","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC.Ex","PoolQC.Fa","PoolQC.Gd","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","MiscFeature.Gar2","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscVal","MoSold","YrSold","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial"
1382,20,0,0,0,1,0,94.238,12925,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1970,1970,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,865,0,0,0,0,0,1,0,340,1205,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2117,0,0,2117,0,0,2,1,4,1,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1970,1,0,0,2,550,0,0,0,0,1,0,0,0,0,1,0,0,1,0,42,0,0,0,0,0.21,0.28,0.402,0.13,0.175,0.55,0.04,0.02,0.05,0.84,0.01,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1383,70,0,0,0,0,1,60,7200,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1920,1950,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,596,596,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,998,764,0,1762,1,0,1,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,0,0.01,-1.76941794549634e-17,0.63,0.0575,0.25,0,0,0,0,0,1,1989,0,0,1,2,576,0,0,0,0,1,0,0,0,0,1,1,0,0,36,0,221,0,0,0,0.32,0.3,0.462,0.25,0.04,0.67,-3.740063814206e-17,0.06,0.06,0.86,0.03,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1384,30,0,0,0,1,0,80.3,25339,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1918,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,816,816,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1416,0,0,1416,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,-6.41847686111419e-18,0.03,0.65,0.08,0.208571428571429,0,1,0,0,0,0,2007,0,0,1,2,576,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,112,0,0,0,0.29,0.34,0.452,0.13,0.11125,0.625,0.02,0.08,0.03,0.84,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1385,50,0,0,0,1,0,60,9060,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1939,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,204,0,0,0,0,0,1,0,356,560,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,698,560,0,1258,0,0,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,-6.31439345255558e-18,0.00999999999999999,0.82,0.04,0.0499999999999997,0,0,0,0,0,1,1939,0,0,1,1,280,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,0.22,0.59,0,0,1,0,0.05,0.14,0.78,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1386,50,0,0,0,0,1,40,5436,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,8,1922,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,735,0,0,0,0,0,1,0,61,796,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,796,358,0,1154,1,0,1,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0.05,0.11,0.48,0.13,0.44,0,0,0,0,0,1,1922,0,0,1,1,240,0,0,0,0,1,0,0,0,0,1,1,0,0,0,96,0,0,0,0,0.27,0.34,0.362,0,0,1,0,0.07,0.12,0.81,0.02,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1387,60,0,0,0,1,0,80,16692,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1978,1978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,184,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,790,0,0,0,1,0,0,469,133,1392,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1392,1392,0,2784,1,0,3,1,5,1,0,0,1,0,12,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1978,0,1,0,2,564,0,0,0,0,1,0,0,0,0,1,0,0,1,0,112,0,0,440,519,0,1,0,0,0,1,0,0,0,0,1,2000,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1388,50,0,0,0,0,1,60,8520,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1916,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,168,0,0,0,1,0,0,546,0,714,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1664,862,0,2526,0,0,2,0,5,1,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1916,0,0,1,1,216,0,0,0,0,1,0,0,0,0,1,0,0,1,88,15,0,0,0,0,0.29,0.35,0.372,0,1,0,0,0.02,0.13,0.8,0.11,0,8,2007,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1389,20,0,0,0,1,0,42,14892,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,160,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1320,0,0,0,0,0,1,0,426,1746,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1746,0,0,1746,1,0,2,0,3,1,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,2006,1,0,0,3,758,0,0,0,0,1,0,0,0,0,1,0,0,1,201,39,0,0,0,0,0.26,0.2,0.472,0.37,0.22,0.51,0.05,0.035,0.09,0.82,0.03,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1390,50,0,0,0,0,1,60,6000,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,1941,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,375,0,0,0,0,0,1,0,360,735,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,869,349,0,1218,0,1,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2003,0,0,1,2,440,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.31,0.29,0.492,0.12,0.04,0.75,0.03,0.01,0.07,0.88,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1391,20,0,0,0,1,0,70,9100,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2000,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,244,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1400,0,0,0,0,0,1,0,125,1525,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1525,0,0,1525,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0.01,0.00999999999999999,0.0899999999999996,-9.01709262812744e-17,0.683333333333333,0,1,0,0,0,0,2000,0,1,0,2,541,0,0,0,0,1,0,0,0,0,1,0,0,1,219,36,0,0,0,0,0.26,0.41,0.342,0.28,0.1,0.59,0.00999999999999996,0.01,0.04,0.9,0.02,0,9,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1392,90,0,0,0,1,0,65,8944,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,1967,1967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1584,1584,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1584,0,0,1584,0,0,2,0,4,2,0,0,0,1,8,0,0,0,0,1,0,0,0,-6.21031004399697e-18,0.08,0.52,0.08,0.29,0,0,0,0,0,1,1967,0,0,1,3,792,0,0,0,0,1,0,0,0,0,1,0,0,1,0,152,0,0,0,0,0.23,0.28,0.512,0.15,0.22,0.55,0.08,0.11,0.04,0.86,0,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1393,85,0,0,0,1,0,68,7838,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1967,1967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,769,0,0,0,0,0,1,0,95,864,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,900,0,0,900,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1967,0,1,0,1,288,0,0,0,0,1,0,0,0,0,1,0,0,1,175,144,0,0,0,0,0.15,0.26,0.512,0,0,0,1,0.07,0.11,0.89,0.03,0,12,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1394,190,0,0,0,0,1,60,10800,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,7,1905,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,482,482,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1221,691,0,1912,0,0,2,0,3,2,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2003,0,0,1,2,672,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25,212,0,0,0,0.29,0.26,0.482,0.25,0.12,0.61,0.03,0.02,0.1,0.8,0.01,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1395,120,0,0,0,1,0,53,4045,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2006,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1070,0,0,0,0,0,1,0,286,1356,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1500,0,0,1500,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2006,1,0,0,3,648,0,0,0,0,1,0,0,0,0,1,0,0,1,161,20,0,0,0,0,0.29,0.23,0.422,0.56,0.18,0.36,0.06,0.04,0.08,0.87,0.03,0,10,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1396,60,0,0,0,1,0,88,12665,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2005,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,245,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1094,1094,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1133,1349,0,2482,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2005,1,0,0,3,642,0,0,0,0,1,0,0,0,0,1,0,0,1,144,39,0,0,0,0,0.23,0.27,0.392,0.62,0.21,0.27,0.04,0.08,0.07,0.74,0.07,0,2,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1397,20,0,0,0,1,0,78.155,57200,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1948,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,353,0,0,0,0,1,0,334,60,747,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1687,0,0,1687,1,0,1,0,3,1,0,0,0,1,7,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1966,0,0,1,2,572,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,50,0,0,0,0.23,0.36,0.432,0.11,0.23,0.56,0.1,0.16,0.06,0.8,0.03,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1398,70,0,0,0,0,1,51,6120,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,8,1920,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,939,939,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,939,574,0,1513,0,0,1,1,4,1,0,0,0,1,8,0,0,0,0,0,0,1,0,-6.17561557447743e-18,0.07,0.76,0.08,0.16,0,0,0,0,0,1,1933,0,0,1,1,180,0,1,0,0,0,0,1,0,0,0,1,0,0,24,0,150,0,0,0,0.28,0.26,0.472,0.15,0.14,0.65,0.02,0.08,0.06,0.84,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
